id,company,track,title,url,publish_date,authors,in_scope,scope_reason
meta-r-detecting-manipulated-images-the-image-similarity-challenge-results-and-winners,meta-fair,research,Detecting Manipulated Images The Image Similarity Challenge Results And Winners,https://ai.meta.com/blog/detecting-manipulated-images-the-image-similarity-challenge-results-and-winners/,,,TRUE,
meta-r-detectron-everingham-prize,meta-fair,research,Detectron Everingham Prize,https://ai.meta.com/blog/detectron-everingham-prize/,,,TRUE,
meta-r-differentiable-neural-architecture-search-for-accurate-efficient-cnns,meta-fair,research,Differentiable Neural Architecture Search For Accurate Efficient Cnns,https://ai.meta.com/blog/differentiable-neural-architecture-search-for-accurate-efficient-cnns/,,,TRUE,
meta-r-digital-twin-catalog-3d-reconstruction-shopify-reality-labs-research,meta-fair,research,Digital Twin Catalog 3D Reconstruction Shopify Reality Labs Research,https://ai.meta.com/blog/digital-twin-catalog-3d-reconstruction-shopify-reality-labs-research/,,,TRUE,
meta-r-dino-paws-computer-vision-with-self-supervised-transformers-and-10x-more-efficient-training,meta-fair,research,Dino Paws Computer Vision With Self Supervised Transformers And 10X More Efficient Training,https://ai.meta.com/blog/dino-paws-computer-vision-with-self-supervised-transformers-and-10x-more-efficient-training/,,,TRUE,
meta-r-dino-sam-medical-triage,meta-fair,research,Dino Sam Medical Triage,https://ai.meta.com/blog/dino-sam-medical-triage/,,,TRUE,
meta-r-dino-self-supervised-learning-demo,meta-fair,research,Dino Self Supervised Learning Demo,https://ai.meta.com/blog/dino-self-supervised-learning-demo/,,,TRUE,
meta-r-dino-v2-computer-vision-self-supervised-learning,meta-fair,research,Dino V2 Computer Vision Self Supervised Learning,https://ai.meta.com/blog/dino-v2-computer-vision-self-supervised-learning/,,,TRUE,
meta-r-dinov2-facet-computer-vision-fairness-evaluation,meta-fair,research,Dinov2 Facet Computer Vision Fairness Evaluation,https://ai.meta.com/blog/dinov2-facet-computer-vision-fairness-evaluation/,,,TRUE,
meta-r-dinov3-self-supervised-vision-model,meta-fair,research,Dinov3 Self Supervised Vision Model,https://ai.meta.com/blog/dinov3-self-supervised-vision-model/,,,TRUE,
meta-r-dlrm-an-advanced-open-source-deep-learning-recommendation-model,meta-fair,research,Dlrm An Advanced Open Source Deep Learning Recommendation Model,https://ai.meta.com/blog/dlrm-an-advanced-open-source-deep-learning-recommendation-model/,,,TRUE,
meta-r-dresden-advancing-precision-oncology-built-with-llama,meta-fair,research,Dresden Advancing Precision Oncology Built With Llama,https://ai.meta.com/blog/dresden-advancing-precision-oncology-built-with-llama/,,,TRUE,
meta-r-droidlet-a-one-stop-shop-for-modularly-building-intelligent-agents,meta-fair,research,Droidlet A One Stop Shop For Modularly Building Intelligent Agents,https://ai.meta.com/blog/droidlet-a-one-stop-shop-for-modularly-building-intelligent-agents/,,,TRUE,
meta-r-dynabench-rethinking-ai-benchmarking,meta-fair,research,Dynabench Rethinking Ai Benchmarking,https://ai.meta.com/blog/dynabench-rethinking-ai-benchmarking/,,,TRUE,
meta-r-dynaboard-moving-beyond-accuracy-to-holistic-model-evaluation-in-nlp,meta-fair,research,Dynaboard Moving Beyond Accuracy To Holistic Model Evaluation In Nlp,https://ai.meta.com/blog/dynaboard-moving-beyond-accuracy-to-holistic-model-evaluation-in-nlp/,,,TRUE,
meta-r-dynatask-a-new-paradigm-of-ai-benchmarking-is-now-available-for-the-ai-community,meta-fair,research,Dynatask A New Paradigm Of Ai Benchmarking Is Now Available For The Ai Community,https://ai.meta.com/blog/dynatask-a-new-paradigm-of-ai-benchmarking-is-now-available-for-the-ai-community/,,,TRUE,
meta-r-easy-to-interpret-neurons-may-hinder-learning-in-deep-neural-networks,meta-fair,research,Easy To Interpret Neurons May Hinder Learning In Deep Neural Networks,https://ai.meta.com/blog/easy-to-interpret-neurons-may-hinder-learning-in-deep-neural-networks/,,,TRUE,
meta-r-efficient-accurate-object-detection-for-hundreds-of-uncommon-object-classes,meta-fair,research,Efficient Accurate Object Detection For Hundreds Of Uncommon Object Classes,https://ai.meta.com/blog/efficient-accurate-object-detection-for-hundreds-of-uncommon-object-classes/,,,TRUE,
meta-r-efficient-tuning-of-online-systems-using-bayesian-optimization-,meta-fair,research,Efficient Tuning Of Online Systems Using Bayesian Optimization,https://ai.meta.com/blog/efficient-tuning-of-online-systems-using-bayesian-optimization-/,,,TRUE,
meta-r-egg-a-toolkit-for-multi-agent-language-emergence-simulations,meta-fair,research,Egg A Toolkit For Multi Agent Language Emergence Simulations,https://ai.meta.com/blog/egg-a-toolkit-for-multi-agent-language-emergence-simulations/,,,TRUE,
meta-r-ego-exo4d-video-learning-perception,meta-fair,research,Ego Exo4D Video Learning Perception,https://ai.meta.com/blog/ego-exo4d-video-learning-perception/,,,TRUE,
meta-r-egomimic-project-aria-georgia-tech-ego4d-robotics-embodied-ai,meta-fair,research,Egomimic Project Aria Georgia Tech Ego4D Robotics Embodied Ai,https://ai.meta.com/blog/egomimic-project-aria-georgia-tech-ego4d-robotics-embodied-ai/,,,TRUE,
meta-r-embodied-question-answering-a-goal-driven-approach-to-autonomous-agents,meta-fair,research,Embodied Question Answering A Goal Driven Approach To Autonomous Agents,https://ai.meta.com/blog/embodied-question-answering-a-goal-driven-approach-to-autonomous-agents/,,,TRUE,
meta-r-emu-text-to-video-generation-image-editing-research,meta-fair,research,Emu Text To Video Generation Image Editing Research,https://ai.meta.com/blog/emu-text-to-video-generation-image-editing-research/,,,TRUE,
meta-r-end-to-end-object-detection-with-transformers,meta-fair,research,End To End Object Detection With Transformers,https://ai.meta.com/blog/end-to-end-object-detection-with-transformers/,,,TRUE,
meta-r-executorch-reality-labs-on-device-ai,meta-fair,research,Executorch Reality Labs On Device Ai,https://ai.meta.com/blog/executorch-reality-labs-on-device-ai/,,,TRUE,
meta-r-expanding-automatic-machine-translation-to-more-languages,meta-fair,research,Expanding Automatic Machine Translation To More Languages,https://ai.meta.com/blog/expanding-automatic-machine-translation-to-more-languages/,,,TRUE,
meta-r-f8-2019-speakers-and-sessions-now-available,meta-fair,research,F8 2019 Speakers And Sessions Now Available,https://ai.meta.com/blog/f8-2019-speakers-and-sessions-now-available/,,,TRUE,
meta-r-facebook-accelerates-ai-development-with-new-partners-and-production-capabilities-for-pytorch-10,meta-fair,research,Facebook Accelerates Ai Development With New Partners And Production Capabilities For Pytorch 10,https://ai.meta.com/blog/facebook-accelerates-ai-development-with-new-partners-and-production-capabilities-for-pytorch-10/,,,TRUE,
meta-r-facebook-ai-and-facebook-reality-labs-announce-research-and-mentorship-program-with-carnegie-mellon-university,meta-fair,research,Facebook Ai And Facebook Reality Labs Announce Research And Mentorship Program With Carnegie Mellon University,https://ai.meta.com/blog/facebook-ai-and-facebook-reality-labs-announce-research-and-mentorship-program-with-carnegie-mellon-university/,,,TRUE,
meta-r-facebook-ai-aws-partner-to-release-new-pytorch-libraries-,meta-fair,research,Facebook Ai Aws Partner To Release New Pytorch Libraries,https://ai.meta.com/blog/facebook-ai-aws-partner-to-release-new-pytorch-libraries-/,,,TRUE,
meta-r-facebook-ai-co-teaching-program-to-increase-pathways-ai-for-diverse-candidates,meta-fair,research,Facebook Ai Co Teaching Program To Increase Pathways Ai For Diverse Candidates,https://ai.meta.com/blog/facebook-ai-co-teaching-program-to-increase-pathways-ai-for-diverse-candidates/,,,TRUE,
meta-r-facebook-ai-openmined-partner-on-new-pytorch-privacy-and-machine-learning-courses,meta-fair,research,Facebook Ai Openmined Partner On New Pytorch Privacy And Machine Learning Courses,https://ai.meta.com/blog/facebook-ai-openmined-partner-on-new-pytorch-privacy-and-machine-learning-courses/,,,TRUE,
meta-r-facebook-ai-partners-with-uc-berkeley-to-help-accelerate-advancements-in-ai,meta-fair,research,Facebook Ai Partners With Uc Berkeley To Help Accelerate Advancements In Ai,https://ai.meta.com/blog/facebook-ai-partners-with-uc-berkeley-to-help-accelerate-advancements-in-ai/,,,TRUE,
meta-r-facebook-ai-research-expands-with-new-academic-collaborations,meta-fair,research,Facebook Ai Research Expands With New Academic Collaborations,https://ai.meta.com/blog/facebook-ai-research-expands-with-new-academic-collaborations/,,,TRUE,
meta-r-facebook-ai-researchers-share-perspectives-on-diversity-on-international-womens-day,meta-fair,research,Facebook Ai Researchers Share Perspectives On Diversity On International Womens Day,https://ai.meta.com/blog/facebook-ai-researchers-share-perspectives-on-diversity-on-international-womens-day/,,,TRUE,
meta-r-facebook-ai-wins-first-place-at-annual-multilingual-speech-translation-competition,meta-fair,research,Facebook Ai Wins First Place At Annual Multilingual Speech Translation Competition,https://ai.meta.com/blog/facebook-ai-wins-first-place-at-annual-multilingual-speech-translation-competition/,,,TRUE,
meta-r-facebook-ai-year-in-review-2019,meta-fair,research,Facebook Ai Year In Review 2019,https://ai.meta.com/blog/facebook-ai-year-in-review-2019/,,,TRUE,
meta-r-facebook-ais-joelle-pineau-receives-governor-generals-innovation-award,meta-fair,research,Facebook Ais Joelle Pineau Receives Governor Generals Innovation Award,https://ai.meta.com/blog/facebook-ais-joelle-pineau-receives-governor-generals-innovation-award/,,,TRUE,
meta-r-facebook-ais-raise-program-an-innovative-new-career-pathway-into-ai,meta-fair,research,Facebook Ais Raise Program An Innovative New Career Pathway Into Ai,https://ai.meta.com/blog/facebook-ais-raise-program-an-innovative-new-career-pathway-into-ai/,,,TRUE,
meta-r-facebook-and-carnegie-mellon-launch-the-open-catalyst-project-to-find-new-ways-to-store-renewable-energy,meta-fair,research,Facebook And Carnegie Mellon Launch The Open Catalyst Project To Find New Ways To Store Renewable Energy,https://ai.meta.com/blog/facebook-and-carnegie-mellon-launch-the-open-catalyst-project-to-find-new-ways-to-store-renewable-energy/,,,TRUE,
meta-r-facebook-and-nyu-school-of-medicine-launch-research-collaboration-to-improve-mri,meta-fair,research,Facebook And Nyu School Of Medicine Launch Research Collaboration To Improve Mri,https://ai.meta.com/blog/facebook-and-nyu-school-of-medicine-launch-research-collaboration-to-improve-mri/,,,TRUE,
meta-r-facebook-at-neurips-2018,meta-fair,research,Facebook At Neurips 2018,https://ai.meta.com/blog/facebook-at-neurips-2018/,,,TRUE,
meta-r-facebook-feed-improvements-ai-show-more-less,meta-fair,research,Facebook Feed Improvements Ai Show More Less,https://ai.meta.com/blog/facebook-feed-improvements-ai-show-more-less/,,,TRUE,
meta-r-facebook-fellowship-spotlight,meta-fair,research,Facebook Fellowship Spotlight,https://ai.meta.com/blog/facebook-fellowship-spotlight/,,,TRUE,
meta-r-facebook-hosts-fellowship-summit-2019,meta-fair,research,Facebook Hosts Fellowship Summit 2019,https://ai.meta.com/blog/facebook-hosts-fellowship-summit-2019/,,,TRUE,
meta-r-facebook-leads-wmt-translation-competition,meta-fair,research,Facebook Leads Wmt Translation Competition,https://ai.meta.com/blog/facebook-leads-wmt-translation-competition/,,,TRUE,
meta-r-facebook-nyu-expand-available-languages-for-natural-language-understanding-systems,meta-fair,research,Facebook Nyu Expand Available Languages For Natural Language Understanding Systems,https://ai.meta.com/blog/facebook-nyu-expand-available-languages-for-natural-language-understanding-systems/,,,TRUE,
meta-r-facebook-research-at-acl-2019,meta-fair,research,Facebook Research At Acl 2019,https://ai.meta.com/blog/facebook-research-at-acl-2019/,,,TRUE,
meta-r-facebook-research-at-acl-2020,meta-fair,research,Facebook Research At Acl 2020,https://ai.meta.com/blog/facebook-research-at-acl-2020/,,,TRUE,
meta-r-facebook-research-at-cscw,meta-fair,research,Facebook Research At Cscw,https://ai.meta.com/blog/facebook-research-at-cscw/,,,TRUE,
meta-r-facebook-research-at-cvpr-2019,meta-fair,research,Facebook Research At Cvpr 2019,https://ai.meta.com/blog/facebook-research-at-cvpr-2019/,,,TRUE,
meta-r-facebook-research-at-cvpr-2020,meta-fair,research,Facebook Research At Cvpr 2020,https://ai.meta.com/blog/facebook-research-at-cvpr-2020/,,,TRUE,
meta-r-facebook-research-at-eccv-2018,meta-fair,research,Facebook Research At Eccv 2018,https://ai.meta.com/blog/facebook-research-at-eccv-2018/,,,TRUE,
meta-r-facebook-research-at-eccv-2020,meta-fair,research,Facebook Research At Eccv 2020,https://ai.meta.com/blog/facebook-research-at-eccv-2020/,,,TRUE,
meta-r-facebook-research-at-emnlp,meta-fair,research,Facebook Research At Emnlp,https://ai.meta.com/blog/facebook-research-at-emnlp/,,,TRUE,
meta-r-facebook-research-at-icassp-2020,meta-fair,research,Facebook Research At Icassp 2020,https://ai.meta.com/blog/facebook-research-at-icassp-2020/,,,TRUE,
meta-r-facebook-research-at-iccv-2019,meta-fair,research,Facebook Research At Iccv 2019,https://ai.meta.com/blog/facebook-research-at-iccv-2019/,,,TRUE,
meta-r-facebook-research-at-iclr-2019,meta-fair,research,Facebook Research At Iclr 2019,https://ai.meta.com/blog/facebook-research-at-iclr-2019/,,,TRUE,
meta-r-facebook-research-at-iclr-2020,meta-fair,research,Facebook Research At Iclr 2020,https://ai.meta.com/blog/facebook-research-at-iclr-2020/,,,TRUE,
meta-r-facebook-research-at-icml-2019,meta-fair,research,Facebook Research At Icml 2019,https://ai.meta.com/blog/facebook-research-at-icml-2019/,,,TRUE,
meta-r-facebook-research-at-icml-2020,meta-fair,research,Facebook Research At Icml 2020,https://ai.meta.com/blog/facebook-research-at-icml-2020/,,,TRUE,
meta-r-facebook-research-at-interspeech-2019,meta-fair,research,Facebook Research At Interspeech 2019,https://ai.meta.com/blog/facebook-research-at-interspeech-2019/,,,TRUE,
meta-r-facebook-research-at-interspeech-2020,meta-fair,research,Facebook Research At Interspeech 2020,https://ai.meta.com/blog/facebook-research-at-interspeech-2020/,,,TRUE,
meta-r-facebook-research-at-kdd-2018,meta-fair,research,Facebook Research At Kdd 2018,https://ai.meta.com/blog/facebook-research-at-kdd-2018/,,,TRUE,
meta-r-facebook-research-at-naacl-2019,meta-fair,research,Facebook Research At Naacl 2019,https://ai.meta.com/blog/facebook-research-at-naacl-2019/,,,TRUE,
meta-r-facebook-research-at-neurips-2020,meta-fair,research,Facebook Research At Neurips 2020,https://ai.meta.com/blog/facebook-research-at-neurips-2020/,,,TRUE,
meta-r-facebook-researchers-win-test-of-time-award,meta-fair,research,Facebook Researchers Win Test Of Time Award,https://ai.meta.com/blog/facebook-researchers-win-test-of-time-award/,,,TRUE,
meta-r-facebooks-five-pillars-of-responsible-ai,meta-fair,research,Facebooks Five Pillars Of Responsible Ai,https://ai.meta.com/blog/facebooks-five-pillars-of-responsible-ai/,,,TRUE,
meta-r-fair-10-year-anniversary-open-science-meta,meta-fair,research,Fair 10 Year Anniversary Open Science Meta,https://ai.meta.com/blog/fair-10-year-anniversary-open-science-meta/,,,TRUE,
meta-r-fair-news-segment-anything-2-1-meta-spirit-lm-layer-skip-salsa-lingua,meta-fair,research,Fair News Segment Anything 2 1 Meta Spirit Lm Layer Skip Salsa Lingua,https://ai.meta.com/blog/fair-news-segment-anything-2-1-meta-spirit-lm-layer-skip-salsa-lingua/,,,TRUE,
meta-r-fair-news-segment-anything-2-1-meta-spirit-lm-layer-skip-salsa-sona,meta-fair,research,Fair News Segment Anything 2 1 Meta Spirit Lm Layer Skip Salsa Sona,https://ai.meta.com/blog/fair-news-segment-anything-2-1-meta-spirit-lm-layer-skip-salsa-sona/,,,TRUE,
meta-r-fair-progress-and-learnings-across-,meta-fair,research,Fair Progress And Learnings Across,https://ai.meta.com/blog/fair-progress-and-learnings-across-/,,,TRUE,
meta-r-fair-progress-and-learnings-across-socially-responsible-ai-research,meta-fair,research,Fair Progress And Learnings Across Socially Responsible Ai Research,https://ai.meta.com/blog/fair-progress-and-learnings-across-socially-responsible-ai-research/,,,TRUE,
meta-r-fair-robotics-open-source,meta-fair,research,Fair Robotics Open Source,https://ai.meta.com/blog/fair-robotics-open-source/,,,TRUE,
meta-r-fair-turns-five-what-weve-accomplished-and-where-were-headed,meta-fair,research,Fair Turns Five What Weve Accomplished And Where Were Headed,https://ai.meta.com/blog/fair-turns-five-what-weve-accomplished-and-where-were-headed/,,,TRUE,
meta-r-fair-unveils-uk-phd-program-in-partnership-with-ucl,meta-fair,research,Fair Unveils Uk Phd Program In Partnership With Ucl,https://ai.meta.com/blog/fair-unveils-uk-phd-program-in-partnership-with-ucl/,,,TRUE,
meta-r-faster-more-efficient-neural-network-verification,meta-fair,research,Faster More Efficient Neural Network Verification,https://ai.meta.com/blog/faster-more-efficient-neural-network-verification/,,,TRUE,
meta-r-fastmri-breakthrough-shows-ai-accelerated-mris-interchangeable-with-slow-traditional-mris,meta-fair,research,Fastmri Breakthrough Shows Ai Accelerated Mris Interchangeable With Slow Traditional Mris,https://ai.meta.com/blog/fastmri-breakthrough-shows-ai-accelerated-mris-interchangeable-with-slow-traditional-mris/,,,TRUE,
meta-r-fastmri-challenge,meta-fair,research,Fastmri Challenge,https://ai.meta.com/blog/fastmri-challenge/,,,TRUE,
meta-r-fastmri-leverages-adversarial-learning-to-remove-image-artifacts,meta-fair,research,Fastmri Leverages Adversarial Learning To Remove Image Artifacts,https://ai.meta.com/blog/fastmri-leverages-adversarial-learning-to-remove-image-artifacts/,,,TRUE,
meta-r-fastmri-releases-neuroimaging-data-set,meta-fair,research,Fastmri Releases Neuroimaging Data Set,https://ai.meta.com/blog/fastmri-releases-neuroimaging-data-set/,,,TRUE,
meta-r-fasttext-blog-post-open-source-in-brief,meta-fair,research,Fasttext Blog Post Open Source In Brief,https://ai.meta.com/blog/fasttext-blog-post-open-source-in-brief/,,,TRUE,
meta-r-feature-denoising,meta-fair,research,Feature Denoising,https://ai.meta.com/blog/feature-denoising/,,,TRUE,
meta-r-finding-and-fixing-software-bugs-automatically-with-sapfix-and-sapienz,meta-fair,research,Finding And Fixing Software Bugs Automatically With Sapfix And Sapienz,https://ai.meta.com/blog/finding-and-fixing-software-bugs-automatically-with-sapfix-and-sapienz/,,,TRUE,
meta-r-flashlight-fast-and-flexible-machine-learning-in-c-plus-plus,meta-fair,research,Flashlight Fast And Flexible Machine Learning In C Plus Plus,https://ai.meta.com/blog/flashlight-fast-and-flexible-machine-learning-in-c-plus-plus/,,,TRUE,
meta-r-flores-researchers-kick-off-multilingual-translation-challenge-at-wmt-and-call-for-compute-grants,meta-fair,research,Flores Researchers Kick Off Multilingual Translation Challenge At Wmt And Call For Compute Grants,https://ai.meta.com/blog/flores-researchers-kick-off-multilingual-translation-challenge-at-wmt-and-call-for-compute-grants/,,,TRUE,
meta-r-foondamate-study-aid-education-llama,meta-fair,research,Foondamate Study Aid Education Llama,https://ai.meta.com/blog/foondamate-study-aid-education-llama/,,,TRUE,
meta-r-forest-research-dino,meta-fair,research,Forest Research Dino,https://ai.meta.com/blog/forest-research-dino/,,,TRUE,
meta-r-future-of-ai-built-with-llama,meta-fair,research,Future Of Ai Built With Llama,https://ai.meta.com/blog/future-of-ai-built-with-llama/,,,TRUE,
meta-r-generating-chit-chat-including-laughs-yawns-ums-and-other-nonverbal-cues-from-raw-audio,meta-fair,research,Generating Chit Chat Including Laughs Yawns Ums And Other Nonverbal Cues From Raw Audio,https://ai.meta.com/blog/generating-chit-chat-including-laughs-yawns-ums-and-other-nonverbal-cues-from-raw-audio/,,,TRUE,
meta-r-generating-wikipedia-biographies,meta-fair,research,Generating Wikipedia Biographies,https://ai.meta.com/blog/generating-wikipedia-biographies/,,,TRUE,
meta-r-generative-ai-text-images-cm3leon,meta-fair,research,Generative Ai Text Images Cm3Leon,https://ai.meta.com/blog/generative-ai-text-images-cm3leon/,,,TRUE,
meta-r-generative-ai-text-to-video,meta-fair,research,Generative Ai Text To Video,https://ai.meta.com/blog/generative-ai-text-to-video/,,,TRUE,
meta-r-georgia-tech-opendac-carbon-emissions-direct-air-capture,meta-fair,research,Georgia Tech Opendac Carbon Emissions Direct Air Capture,https://ai.meta.com/blog/georgia-tech-opendac-carbon-emissions-direct-air-capture/,,,TRUE,
meta-r-getafix-how-facebook-tools-learn-to-fix-bugs-automatically,meta-fair,research,Getafix How Facebook Tools Learn To Fix Bugs Automatically,https://ai.meta.com/blog/getafix-how-facebook-tools-learn-to-fix-bugs-automatically/,,,TRUE,
meta-r-glow-a-community-driven-approach-to-ai-infrastructure,meta-fair,research,Glow A Community Driven Approach To Ai Infrastructure,https://ai.meta.com/blog/glow-a-community-driven-approach-to-ai-infrastructure/,,,TRUE,
meta-r-glow-summit-recap,meta-fair,research,Glow Summit Recap,https://ai.meta.com/blog/glow-summit-recap/,,,TRUE,
meta-r-gpu-inference-engine-nvidia-amd-open-source,meta-fair,research,Gpu Inference Engine Nvidia Amd Open Source,https://ai.meta.com/blog/gpu-inference-engine-nvidia-amd-open-source/,,,TRUE,
meta-r-greater-creative-control-for-ai-image-generation,meta-fair,research,Greater Creative Control For Ai Image Generation,https://ai.meta.com/blog/greater-creative-control-for-ai-image-generation/,,,TRUE,
meta-r-habitat-20-training-home-assistant-robots-with-faster-simulation-and-new-benchmarks,meta-fair,research,Habitat 20 Training Home Assistant Robots With Faster Simulation And New Benchmarks,https://ai.meta.com/blog/habitat-20-training-home-assistant-robots-with-faster-simulation-and-new-benchmarks/,,,TRUE,
meta-r-habitat-3-socially-intelligent-robots-siro,meta-fair,research,Habitat 3 Socially Intelligent Robots Siro,https://ai.meta.com/blog/habitat-3-socially-intelligent-robots-siro/,,,TRUE,
meta-r-hand-tracking-deep-neural-networks,meta-fair,research,Hand Tracking Deep Neural Networks,https://ai.meta.com/blog/hand-tracking-deep-neural-networks/,,,TRUE,
meta-r-harmful-content-can-evolve-quic,meta-fair,research,Harmful Content Can Evolve Quic,https://ai.meta.com/blog/harmful-content-can-evolve-quic/,,,TRUE,
meta-r-harmful-content-can-evolve-quickly-our-new-ai-system-adapts-to-tackle-it,meta-fair,research,Harmful Content Can Evolve Quickly Our New Ai System Adapts To Tackle It,https://ai.meta.com/blog/harmful-content-can-evolve-quickly-our-new-ai-system-adapts-to-tackle-it/,,,TRUE,
meta-r-hateful-memes-challenge-and-data-set,meta-fair,research,Hateful Memes Challenge And Data Set,https://ai.meta.com/blog/hateful-memes-challenge-and-data-set/,,,TRUE,
meta-r-hateful-memes-challenge-winners,meta-fair,research,Hateful Memes Challenge Winners,https://ai.meta.com/blog/hateful-memes-challenge-winners/,,,TRUE,
meta-r-heres-how-ai-learns-to-finish-your-sentences,meta-fair,research,Heres How Ai Learns To Finish Your Sentences,https://ai.meta.com/blog/heres-how-ai-learns-to-finish-your-sentences/,,,TRUE,
meta-r-heres-how-were-using-ai-to-help-detect-misinformation,meta-fair,research,Heres How Were Using Ai To Help Detect Misinformation,https://ai.meta.com/blog/heres-how-were-using-ai-to-help-detect-misinformation/,,,TRUE,
meta-r-high-performance-self-supervised-image-classification-with-contrastive-clustering,meta-fair,research,High Performance Self Supervised Image Classification With Contrastive Clustering,https://ai.meta.com/blog/high-performance-self-supervised-image-classification-with-contrastive-clustering/,,,TRUE,
meta-r-hiplot-high-dimensional-interactive-plots-made-easy,meta-fair,research,Hiplot High Dimensional Interactive Plots Made Easy,https://ai.meta.com/blog/hiplot-high-dimensional-interactive-plots-made-easy/,,,TRUE,
meta-r-horizon-the-first-open-source-reinforcement-learning-platform-for-large-scale-products-and-services,meta-fair,research,Horizon The First Open Source Reinforcement Learning Platform For Large Scale Products And Services,https://ai.meta.com/blog/horizon-the-first-open-source-reinforcement-learning-platform-for-large-scale-products-and-services/,,,TRUE,
meta-r-how-ai-is-getting-better-at-detecting-hate-speech,meta-fair,research,How Ai Is Getting Better At Detecting Hate Speech,https://ai.meta.com/blog/how-ai-is-getting-better-at-detecting-hate-speech/,,,TRUE,
meta-r-how-ai-is-helping-address-the-climate-crisis,meta-fair,research,How Ai Is Helping Address The Climate Crisis,https://ai.meta.com/blog/how-ai-is-helping-address-the-climate-crisis/,,,TRUE,
meta-r-how-ai-is-learning-to-see-the-bigger-picture,meta-fair,research,How Ai Is Learning To See The Bigger Picture,https://ai.meta.com/blog/how-ai-is-learning-to-see-the-bigger-picture/,,,TRUE,
meta-r-how-ai-powers-experiences-facebook-,meta-fair,research,How Ai Powers Experiences Facebook,https://ai.meta.com/blog/how-ai-powers-experiences-facebook-/,,,TRUE,
meta-r-how-ai-powers-experiences-facebook-instagram-system-cards,meta-fair,research,How Ai Powers Experiences Facebook Instagram System Cards,https://ai.meta.com/blog/how-ai-powers-experiences-facebook-instagram-system-cards/,,,TRUE,
meta-r-how-detectron2-helps-make-mines-safer-and-more-efficient,meta-fair,research,How Detectron2 Helps Make Mines Safer And More Efficient,https://ai.meta.com/blog/how-detectron2-helps-make-mines-safer-and-more-efficient/,,,TRUE,
meta-r-how-facebook-annotates-multimodal-training-data-for-ml,meta-fair,research,How Facebook Annotates Multimodal Training Data For Ml,https://ai.meta.com/blog/how-facebook-annotates-multimodal-training-data-for-ml/,,,TRUE,
meta-r-how-facebook-is-using-ai-to-improve-photo-descriptions-for-people-who-are-blind-or-visually-impaired,meta-fair,research,How Facebook Is Using Ai To Improve Photo Descriptions For People Who Are Blind Or Visually Impaired,https://ai.meta.com/blog/how-facebook-is-using-ai-to-improve-photo-descriptions-for-people-who-are-blind-or-visually-impaired/,,,TRUE,
meta-r-how-facebook-uses-super-efficient-ai-models-to-detect-hate-speech,meta-fair,research,How Facebook Uses Super Efficient Ai Models To Detect Hate Speech,https://ai.meta.com/blog/how-facebook-uses-super-efficient-ai-models-to-detect-hate-speech/,,,TRUE,
meta-r-how-maps-built-with-facebook-ai-can-help-with-covid-19-vaccine-delivery,meta-fair,research,How Maps Built With Facebook Ai Can Help With Covid 19 Vaccine Delivery,https://ai.meta.com/blog/how-maps-built-with-facebook-ai-can-help-with-covid-19-vaccine-delivery/,,,TRUE,
meta-r-how-the-ai-community-can-get-serious-about-reproducibility,meta-fair,research,How The Ai Community Can Get Serious About Reproducibility,https://ai.meta.com/blog/how-the-ai-community-can-get-serious-about-reproducibility/,,,TRUE,
meta-r-how-to-fine-tune-llms-peft-dataset-curation,meta-fair,research,How To Fine Tune Llms Peft Dataset Curation,https://ai.meta.com/blog/how-to-fine-tune-llms-peft-dataset-curation/,,,TRUE,
meta-r-how-were-using-fairness-flow-to-help-build-ai-that-works-better-for-everyone,meta-fair,research,How Were Using Fairness Flow To Help Build Ai That Works Better For Everyone,https://ai.meta.com/blog/how-were-using-fairness-flow-to-help-build-ai-that-works-better-for-everyone/,,,TRUE,
meta-r-hubert-self-supervised-representation-learning-for-speech-recognition-generation-and-compression,meta-fair,research,Hubert Self Supervised Representation Learning For Speech Recognition Generation And Compression,https://ai.meta.com/blog/hubert-self-supervised-representation-learning-for-speech-recognition-generation-and-compression/,,,TRUE,
meta-r-ibm-watsonx-ai-llama,meta-fair,research,Ibm Watsonx Ai Llama,https://ai.meta.com/blog/ibm-watsonx-ai-llama/,,,TRUE,
meta-r-imagebind-six-modalities-binding-ai,meta-fair,research,Imagebind Six Modalities Binding Ai,https://ai.meta.com/blog/imagebind-six-modalities-binding-ai/,,,TRUE,
meta-r-implicitron-a-new-modular-extensible-framework-for-neural-implicit-representations-in-pytorch3d,meta-fair,research,Implicitron A New Modular Extensible Framework For Neural Implicit Representations In Pytorch3D,https://ai.meta.com/blog/implicitron-a-new-modular-extensible-framework-for-neural-implicit-representations-in-pytorch3d/,,,TRUE,
meta-r-improved-supernet-training-for-efficient-neural-architecture-search,meta-fair,research,Improved Supernet Training For Efficient Neural Architecture Search,https://ai.meta.com/blog/improved-supernet-training-for-efficient-neural-architecture-search/,,,TRUE,
meta-r-improving-ai-language-understanding-by-combining-multiple-word-representations-,meta-fair,research,Improving Ai Language Understanding By Combining Multiple Word Representations,https://ai.meta.com/blog/improving-ai-language-understanding-by-combining-multiple-word-representations-/,,,TRUE,
meta-r-improving-fairness-and-robustness-in-speech-recognition,meta-fair,research,Improving Fairness And Robustness In Speech Recognition,https://ai.meta.com/blog/improving-fairness-and-robustness-in-speech-recognition/,,,TRUE,
